,Player,Pos,Team,Home/Away,Spread,REC,YDS,AVG,TD,LONG,Opponent,Player Rec Y/G,Player Rec Y/R,Player Catch / G,Player TD / G,Team TD/G,Team Points/G,Team Rush Avg.,Team RUSH TD/G,Team Rush Att/G,Team Rush Yards/G,Team Passing  Pct.,Team Passing Yards/Att,Team Passing TD / G,Team INT/G,Team Passing Att/G,Team Passing Yards/G,Team Total Yards/Play,Team Total Yards/G,Opp TD/G,Opp Points/G,Opp Rush Avg.,Opp Rush TD/ G,Opp Rush Att/G,Opp Rush Yards/G,Opp Passing Pct.,Opp Passing Yards/Att,Opp Passing Att/G,Opp Passing Yards/G,Opp Passing Comp / G,Opp Passing TDs /G,Opp INT / G,Opp Total Yards/Play,Opp Total Yards/G,Opp 3rd Down Conversion %,Opp Sacks/G,Opp Passes Defended/G
651,Gee Scott Jr.,TE,Ohio State,1,-25.5,2,20,10.0,0,11,Nebraska,15.8,9.4,1.6875,0.125,4.75,35.7,4.99,2.125,33.38,166.38,71.4,9.2,2.3125,0.625,28.4,263.0,6.95,429.4,2.461538461538462,19.5,3.37,0.6153846153846154,30.0,101.23,63.9,7.4,29.2,216.7,18.61538461538462,1.769230769230769,0.8461538461538461,5.37,317.9,35.22,2.31,4.08
652,Emeka Egbuka,WR,Ohio State,1,-25.5,3,20,6.7,0,9,Nebraska,63.2,12.5,5.0625,0.625,4.75,35.7,4.99,2.125,33.38,166.38,71.4,9.2,2.3125,0.625,28.4,263.0,6.95,429.4,2.461538461538462,19.5,3.37,0.6153846153846154,30.0,101.23,63.9,7.4,29.2,216.7,18.61538461538462,1.769230769230769,0.8461538461538461,5.37,317.9,35.22,2.31,4.08
653,Quinshon Judkins,RB,Ohio State,1,-25.5,1,9,9.0,1,9,Nebraska,10.1,7.3,1.375,0.125,4.75,35.7,4.99,2.125,33.38,166.38,71.4,9.2,2.3125,0.625,28.4,263.0,6.95,429.4,2.461538461538462,19.5,3.37,0.6153846153846154,30.0,101.23,63.9,7.4,29.2,216.7,18.61538461538462,1.769230769230769,0.8461538461538461,5.37,317.9,35.22,2.31,4.08
654,Jeremiah Smith,WR,Ohio State,0,-3.5,4,55,13.8,0,18,Penn State,82.2,17.3,4.75,0.9375,4.75,35.7,4.99,2.125,33.38,166.38,71.4,9.2,2.3125,0.625,28.4,263.0,6.95,429.4,1.75,16.5,3.05,0.625,33.38,101.88,60.0,6.5,29.7,192.9,17.8125,1.125,1.25,4.67,294.8,37.16,2.75,4.5
655,Brandon Inniss,WR,Ohio State,0,-3.5,2,33,16.5,1,21,Penn State,11.0,12.6,0.875,0.0625,4.75,35.7,4.99,2.125,33.38,166.38,71.4,9.2,2.3125,0.625,28.4,263.0,6.95,429.4,1.75,16.5,3.05,0.625,33.38,101.88,60.0,6.5,29.7,192.9,17.8125,1.125,1.25,4.67,294.8,37.16,2.75,4.5
656,Emeka Egbuka,WR,Ohio State,0,-3.5,3,31,10.3,1,25,Penn State,63.2,12.5,5.0625,0.625,4.75,35.7,4.99,2.125,33.38,166.38,71.4,9.2,2.3125,0.625,28.4,263.0,6.95,429.4,1.75,16.5,3.05,0.625,33.38,101.88,60.0,6.5,29.7,192.9,17.8125,1.125,1.25,4.67,294.8,37.16,2.75,4.5
657,TreVeyon Henderson,RB,Ohio State,0,-3.5,1,20,20.0,0,20,Penn State,17.8,10.5,1.6875,0.0625,4.75,35.7,4.99,2.125,33.38,166.38,71.4,9.2,2.3125,0.625,28.4,263.0,6.95,429.4,1.75,16.5,3.05,0.625,33.38,101.88,60.0,6.5,29.7,192.9,17.8125,1.125,1.25,4.67,294.8,37.16,2.75,4.5
658,Jelani Thurman,TE,Ohio State,0,-3.5,1,19,19.0,0,19,Penn State,2.8,10.5,0.2666666666666667,0.06666666666666667,4.75,35.7,4.99,2.125,33.38,166.38,71.4,9.2,2.3125,0.625,28.4,263.0,6.95,429.4,1.75,16.5,3.05,0.625,33.38,101.88,60.0,6.5,29.7,192.9,17.8125,1.125,1.25,4.67,294.8,37.16,2.75,4.5
659,Carnell Tate,WR,Ohio State,0,-3.5,2,15,7.5,0,8,Penn State,48.9,14.1,3.466666666666667,0.2666666666666667,4.75,35.7,4.99,2.125,33.38,166.38,71.4,9.2,2.3125,0.625,28.4,263.0,6.95,429.4,1.75,16.5,3.05,0.625,33.38,101.88,60.0,6.5,29.7,192.9,17.8125,1.125,1.25,4.67,294.8,37.16,2.75,4.5
660,Quinshon Judkins,RB,Ohio State,0,-3.5,2,5,2.5,0,5,Penn State,10.1,7.3,1.375,0.125,4.75,35.7,4.99,2.125,33.38,166.38,71.4,9.2,2.3125,0.625,28.4,263.0,6.95,429.4,1.75,16.5,3.05,0.625,33.38,101.88,60.0,6.5,29.7,192.9,17.8125,1.125,1.25,4.67,294.8,37.16,2.75,4.5
661,Gee Scott Jr.,TE,Ohio State,0,-3.5,1,4,4.0,0,4,Penn State,15.8,9.4,1.6875,0.125,4.75,35.7,4.99,2.125,33.38,166.38,71.4,9.2,2.3125,0.625,28.4,263.0,6.95,429.4,1.75,16.5,3.05,0.625,33.38,101.88,60.0,6.5,29.7,192.9,17.8125,1.125,1.25,4.67,294.8,37.16,2.75,4.5
662,Jeremiah Smith,WR,Ohio State,1,-37.5,6,87,14.5,1,25,Purdue,82.2,17.3,4.75,0.9375,4.75,35.7,4.99,2.125,33.38,166.38,71.4,9.2,2.3125,0.625,28.4,263.0,6.95,429.4,5.333333333333333,39.9,5.08,2.75,39.33,200.0,65.9,9.2,27.6,252.7,18.16666666666667,2.25,0.3333333333333333,6.76,452.7,48.3,1.83,2.83
663,Carnell Tate,WR,Ohio State,1,-37.5,6,56,9.3,0,17,Purdue,48.9,14.1,3.466666666666667,0.2666666666666667,4.75,35.7,4.99,2.125,33.38,166.38,71.4,9.2,2.3125,0.625,28.4,263.0,6.95,429.4,5.333333333333333,39.9,5.08,2.75,39.33,200.0,65.9,9.2,27.6,252.7,18.16666666666667,2.25,0.3333333333333333,6.76,452.7,48.3,1.83,2.83
664,TreVeyon Henderson,RB,Ohio State,1,-37.5,3,43,14.3,0,32,Purdue,17.8,10.5,1.6875,0.0625,4.75,35.7,4.99,2.125,33.38,166.38,71.4,9.2,2.3125,0.625,28.4,263.0,6.95,429.4,5.333333333333333,39.9,5.08,2.75,39.33,200.0,65.9,9.2,27.6,252.7,18.16666666666667,2.25,0.3333333333333333,6.76,452.7,48.3,1.83,2.83
665,Jelani Thurman,TE,Ohio State,1,-37.5,1,19,19.0,0,19,Purdue,2.8,10.5,0.2666666666666667,0.06666666666666667,4.75,35.7,4.99,2.125,33.38,166.38,71.4,9.2,2.3125,0.625,28.4,263.0,6.95,429.4,5.333333333333333,39.9,5.08,2.75,39.33,200.0,65.9,9.2,27.6,252.7,18.16666666666667,2.25,0.3333333333333333,6.76,452.7,48.3,1.83,2.83
666,Brandon Inniss,WR,Ohio State,1,-37.5,1,17,17.0,0,17,Purdue,11.0,12.6,0.875,0.0625,4.75,35.7,4.99,2.125,33.38,166.38,71.4,9.2,2.3125,0.625,28.4,263.0,6.95,429.4,5.333333333333333,39.9,5.08,2.75,39.33,200.0,65.9,9.2,27.6,252.7,18.16666666666667,2.25,0.3333333333333333,6.76,452.7,48.3,1.83,2.83
667,Gee Scott Jr.,TE,Ohio State,1,-37.5,1,15,15.0,1,15,Purdue,15.8,9.4,1.6875,0.125,4.75,35.7,4.99,2.125,33.38,166.38,71.4,9.2,2.3125,0.625,28.4,263.0,6.95,429.4,5.333333333333333,39.9,5.08,2.75,39.33,200.0,65.9,9.2,27.6,252.7,18.16666666666667,2.25,0.3333333333333333,6.76,452.7,48.3,1.83,2.83
668,Quinshon Judkins,RB,Ohio State,1,-37.5,2,13,6.5,0,7,Purdue,10.1,7.3,1.375,0.125,4.75,35.7,4.99,2.125,33.38,166.38,71.4,9.2,2.3125,0.625,28.4,263.0,6.95,429.4,5.333333333333333,39.9,5.08,2.75,39.33,200.0,65.9,9.2,27.6,252.7,18.16666666666667,2.25,0.3333333333333333,6.76,452.7,48.3,1.83,2.83
669,Emeka Egbuka,WR,Ohio State,1,-37.5,1,10,10.0,1,10,Purdue,63.2,12.5,5.0625,0.625,4.75,35.7,4.99,2.125,33.38,166.38,71.4,9.2,2.3125,0.625,28.4,263.0,6.95,429.4,5.333333333333333,39.9,5.08,2.75,39.33,200.0,65.9,9.2,27.6,252.7,18.16666666666667,2.25,0.3333333333333333,6.76,452.7,48.3,1.83,2.83
670,Jeremiah Smith,WR,Ohio State,0,-29.5,4,100,25.0,0,68,Northwestern,82.2,17.3,4.75,0.9375,4.75,35.7,4.99,2.125,33.38,166.38,71.4,9.2,2.3125,0.625,28.4,263.0,6.95,429.4,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
671,Carnell Tate,WR,Ohio State,0,-29.5,4,52,13.0,2,25,Northwestern,48.9,14.1,3.466666666666667,0.2666666666666667,4.75,35.7,4.99,2.125,33.38,166.38,71.4,9.2,2.3125,0.625,28.4,263.0,6.95,429.4,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
672,Gee Scott Jr.,TE,Ohio State,0,-29.5,1,34,34.0,0,34,Northwestern,15.8,9.4,1.6875,0.125,4.75,35.7,4.99,2.125,33.38,166.38,71.4,9.2,2.3125,0.625,28.4,263.0,6.95,429.4,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
673,Emeka Egbuka,WR,Ohio State,0,-29.5,2,25,12.5,0,20,Northwestern,63.2,12.5,5.0625,0.625,4.75,35.7,4.99,2.125,33.38,166.38,71.4,9.2,2.3125,0.625,28.4,263.0,6.95,429.4,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
674,TreVeyon Henderson,RB,Ohio State,0,-29.5,2,19,9.5,0,12,Northwestern,17.8,10.5,1.6875,0.0625,4.75,35.7,4.99,2.125,33.38,166.38,71.4,9.2,2.3125,0.625,28.4,263.0,6.95,429.4,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
675,Brandon Inniss,WR,Ohio State,0,-29.5,1,9,9.0,0,9,Northwestern,11.0,12.6,0.875,0.0625,4.75,35.7,4.99,2.125,33.38,166.38,71.4,9.2,2.3125,0.625,28.4,263.0,6.95,429.4,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
676,Quinshon Judkins,RB,Ohio State,0,-29.5,1,8,8.0,0,8,Northwestern,10.1,7.3,1.375,0.125,4.75,35.7,4.99,2.125,33.38,166.38,71.4,9.2,2.3125,0.625,28.4,263.0,6.95,429.4,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
677,Emeka Egbuka,WR,Ohio State,1,-10.5,7,80,11.4,1,25,Indiana,63.2,12.5,5.0625,0.625,4.75,35.7,4.99,2.125,33.38,166.38,71.4,9.2,2.3125,0.625,28.4,263.0,6.95,429.4,1.846153846153846,15.6,2.74,0.9230769230769231,29.31,80.23,62.5,5.8,30.5,176.1,19.07692307692308,0.8461538461538461,1.153846153846154,4.28,256.3,32.74,2.69,4.46
678,Carnell Tate,WR,Ohio State,1,-10.5,4,68,17.0,0,25,Indiana,48.9,14.1,3.466666666666667,0.2666666666666667,4.75,35.7,4.99,2.125,33.38,166.38,71.4,9.2,2.3125,0.625,28.4,263.0,6.95,429.4,1.846153846153846,15.6,2.74,0.9230769230769231,29.31,80.23,62.5,5.8,30.5,176.1,19.07692307692308,0.8461538461538461,1.153846153846154,4.28,256.3,32.74,2.69,4.46
679,Jeremiah Smith,WR,Ohio State,1,-10.5,3,34,11.3,0,13,Indiana,82.2,17.3,4.75,0.9375,4.75,35.7,4.99,2.125,33.38,166.38,71.4,9.2,2.3125,0.625,28.4,263.0,6.95,429.4,1.846153846153846,15.6,2.74,0.9230769230769231,29.31,80.23,62.5,5.8,30.5,176.1,19.07692307692308,0.8461538461538461,1.153846153846154,4.28,256.3,32.74,2.69,4.46
680,Quinshon Judkins,RB,Ohio State,1,-10.5,2,7,3.5,0,5,Indiana,10.1,7.3,1.375,0.125,4.75,35.7,4.99,2.125,33.38,166.38,71.4,9.2,2.3125,0.625,28.4,263.0,6.95,429.4,1.846153846153846,15.6,2.74,0.9230769230769231,29.31,80.23,62.5,5.8,30.5,176.1,19.07692307692308,0.8461538461538461,1.153846153846154,4.28,256.3,32.74,2.69,4.46
681,Gee Scott Jr.,TE,Ohio State,1,-10.5,2,6,3.0,0,3,Indiana,15.8,9.4,1.6875,0.125,4.75,35.7,4.99,2.125,33.38,166.38,71.4,9.2,2.3125,0.625,28.4,263.0,6.95,429.4,1.846153846153846,15.6,2.74,0.9230769230769231,29.31,80.23,62.5,5.8,30.5,176.1,19.07692307692308,0.8461538461538461,1.153846153846154,4.28,256.3,32.74,2.69,4.46
682,TreVeyon Henderson,RB,Ohio State,1,-10.5,3,5,1.7,0,6,Indiana,17.8,10.5,1.6875,0.0625,4.75,35.7,4.99,2.125,33.38,166.38,71.4,9.2,2.3125,0.625,28.4,263.0,6.95,429.4,1.846153846153846,15.6,2.74,0.9230769230769231,29.31,80.23,62.5,5.8,30.5,176.1,19.07692307692308,0.8461538461538461,1.153846153846154,4.28,256.3,32.74,2.69,4.46
683,Jelani Thurman,TE,Ohio State,1,-10.5,1,1,1.0,1,1,Indiana,2.8,10.5,0.2666666666666667,0.06666666666666667,4.75,35.7,4.99,2.125,33.38,166.38,71.4,9.2,2.3125,0.625,28.4,263.0,6.95,429.4,1.846153846153846,15.6,2.74,0.9230769230769231,29.31,80.23,62.5,5.8,30.5,176.1,19.07692307692308,0.8461538461538461,1.153846153846154,4.28,256.3,32.74,2.69,4.46
684,Carnell Tate,WR,Ohio State,1,-20.5,6,58,9.7,0,13,Michigan,48.9,14.1,3.466666666666667,0.2666666666666667,4.75,35.7,4.99,2.125,33.38,166.38,71.4,9.2,2.3125,0.625,28.4,263.0,6.95,429.4,2.230769230769231,19.9,3.06,0.7692307692307693,29.62,90.69,60.1,6.4,33.5,216.3,20.15384615384615,1.461538461538461,0.9230769230769231,4.86,307.0,41.4,2.77,5.0
685,Emeka Egbuka,WR,Ohio State,1,-20.5,4,51,12.8,0,18,Michigan,63.2,12.5,5.0625,0.625,4.75,35.7,4.99,2.125,33.38,166.38,71.4,9.2,2.3125,0.625,28.4,263.0,6.95,429.4,2.230769230769231,19.9,3.06,0.7692307692307693,29.62,90.69,60.1,6.4,33.5,216.3,20.15384615384615,1.461538461538461,0.9230769230769231,4.86,307.0,41.4,2.77,5.0
686,Jeremiah Smith,WR,Ohio State,1,-20.5,5,35,7.0,1,10,Michigan,82.2,17.3,4.75,0.9375,4.75,35.7,4.99,2.125,33.38,166.38,71.4,9.2,2.3125,0.625,28.4,263.0,6.95,429.4,2.230769230769231,19.9,3.06,0.7692307692307693,29.62,90.69,60.1,6.4,33.5,216.3,20.15384615384615,1.461538461538461,0.9230769230769231,4.86,307.0,41.4,2.77,5.0
687,TreVeyon Henderson,RB,Ohio State,1,-20.5,2,25,12.5,0,24,Michigan,17.8,10.5,1.6875,0.0625,4.75,35.7,4.99,2.125,33.38,166.38,71.4,9.2,2.3125,0.625,28.4,263.0,6.95,429.4,2.230769230769231,19.9,3.06,0.7692307692307693,29.62,90.69,60.1,6.4,33.5,216.3,20.15384615384615,1.461538461538461,0.9230769230769231,4.86,307.0,41.4,2.77,5.0
688,Gee Scott Jr.,TE,Ohio State,1,-20.5,2,6,3.0,0,6,Michigan,15.8,9.4,1.6875,0.125,4.75,35.7,4.99,2.125,33.38,166.38,71.4,9.2,2.3125,0.625,28.4,263.0,6.95,429.4,2.230769230769231,19.9,3.06,0.7692307692307693,29.62,90.69,60.1,6.4,33.5,216.3,20.15384615384615,1.461538461538461,0.9230769230769231,4.86,307.0,41.4,2.77,5.0
689,Evan Stewart,WR,Oregon,1,-17.5,5,112,22.4,1,67,Boise State,47.2,12.8,3.692307692307693,0.3846153846153846,4.5,34.9,4.43,2.142857142857143,35.64,157.93,72.8,8.5,2.142857142857143,0.4285714285714285,32.9,279.5,6.39,437.4,2.928571428571428,22.6,3.78,1.071428571428571,32.36,122.29,60.5,7.5,32.2,241.4,19.5,1.714285714285714,0.5,5.63,363.7,38.16,3.93,3.71
690,Traeshon Holden,WR,Oregon,1,-17.5,4,78,19.5,1,59,Boise State,55.2,16.0,3.461538461538462,0.3846153846153846,4.5,34.9,4.43,2.142857142857143,35.64,157.93,72.8,8.5,2.142857142857143,0.4285714285714285,32.9,279.5,6.39,437.4,2.928571428571428,22.6,3.78,1.071428571428571,32.36,122.29,60.5,7.5,32.2,241.4,19.5,1.714285714285714,0.5,5.63,363.7,38.16,3.93,3.71
691,Terrance Ferguson,TE,Oregon,1,-17.5,3,27,9.0,0,15,Boise State,49.3,13.7,3.583333333333333,0.25,4.5,34.9,4.43,2.142857142857143,35.64,157.93,72.8,8.5,2.142857142857143,0.4285714285714285,32.9,279.5,6.39,437.4,2.928571428571428,22.6,3.78,1.071428571428571,32.36,122.29,60.5,7.5,32.2,241.4,19.5,1.714285714285714,0.5,5.63,363.7,38.16,3.93,3.71
692,Kenyon Sadiq,TE,Oregon,1,-17.5,2,20,10.0,0,14,Boise State,22.0,12.8,1.714285714285714,0.1428571428571428,4.5,34.9,4.43,2.142857142857143,35.64,157.93,72.8,8.5,2.142857142857143,0.4285714285714285,32.9,279.5,6.39,437.4,2.928571428571428,22.6,3.78,1.071428571428571,32.36,122.29,60.5,7.5,32.2,241.4,19.5,1.714285714285714,0.5,5.63,363.7,38.16,3.93,3.71
693,Patrick Herbert,TE,Oregon,1,-17.5,1,5,5.0,0,5,Boise State,6.9,9.7,0.7142857142857143,0.0,4.5,34.9,4.43,2.142857142857143,35.64,157.93,72.8,8.5,2.142857142857143,0.4285714285714285,32.9,279.5,6.39,437.4,2.928571428571428,22.6,3.78,1.071428571428571,32.36,122.29,60.5,7.5,32.2,241.4,19.5,1.714285714285714,0.5,5.63,363.7,38.16,3.93,3.71
694,Jordan James,RB,Oregon,1,-17.5,0,2,0.0,0,2,Boise State,14.9,8.0,1.857142857142857,0.0,4.5,34.9,4.43,2.142857142857143,35.64,157.93,72.8,8.5,2.142857142857143,0.4285714285714285,32.9,279.5,6.39,437.4,2.928571428571428,22.6,3.78,1.071428571428571,32.36,122.29,60.5,7.5,32.2,241.4,19.5,1.714285714285714,0.5,5.63,363.7,38.16,3.93,3.71
695,Tez Johnson,WR,Oregon,1,-17.5,3,-1,-0.3,0,3,Boise State,74.8,10.8,6.916666666666667,0.8333333333333334,4.5,34.9,4.43,2.142857142857143,35.64,157.93,72.8,8.5,2.142857142857143,0.4285714285714285,32.9,279.5,6.39,437.4,2.928571428571428,22.6,3.78,1.071428571428571,32.36,122.29,60.5,7.5,32.2,241.4,19.5,1.714285714285714,0.5,5.63,363.7,38.16,3.93,3.71
696,Tez Johnson,WR,Oregon,0,-20.5,7,110,15.7,0,27,Oregon State,74.8,10.8,6.916666666666667,0.8333333333333334,4.5,34.9,4.43,2.142857142857143,35.64,157.93,72.8,8.5,2.142857142857143,0.4285714285714285,32.9,279.5,6.39,437.4,3.666666666666667,29.9,5.32,2.166666666666667,34.92,185.83,59.9,8.1,26.4,214.1,15.83333333333333,1.25,0.4166666666666667,6.52,399.9,45.04,0.58,3.58
697,Jayden Limar,RB,Oregon,0,-20.5,2,71,35.5,1,65,Oregon State,5.1,35.5,0.1428571428571428,0.07142857142857142,4.5,34.9,4.43,2.142857142857143,35.64,157.93,72.8,8.5,2.142857142857143,0.4285714285714285,32.9,279.5,6.39,437.4,3.666666666666667,29.9,5.32,2.166666666666667,34.92,185.83,59.9,8.1,26.4,214.1,15.83333333333333,1.25,0.4166666666666667,6.52,399.9,45.04,0.58,3.58
698,Terrance Ferguson,TE,Oregon,0,-20.5,3,45,15.0,0,20,Oregon State,49.3,13.7,3.583333333333333,0.25,4.5,34.9,4.43,2.142857142857143,35.64,157.93,72.8,8.5,2.142857142857143,0.4285714285714285,32.9,279.5,6.39,437.4,3.666666666666667,29.9,5.32,2.166666666666667,34.92,185.83,59.9,8.1,26.4,214.1,15.83333333333333,1.25,0.4166666666666667,6.52,399.9,45.04,0.58,3.58
699,Traeshon Holden,WR,Oregon,0,-20.5,3,40,13.3,1,20,Oregon State,55.2,16.0,3.461538461538462,0.3846153846153846,4.5,34.9,4.43,2.142857142857143,35.64,157.93,72.8,8.5,2.142857142857143,0.4285714285714285,32.9,279.5,6.39,437.4,3.666666666666667,29.9,5.32,2.166666666666667,34.92,185.83,59.9,8.1,26.4,214.1,15.83333333333333,1.25,0.4166666666666667,6.52,399.9,45.04,0.58,3.58
700,Evan Stewart,WR,Oregon,0,-20.5,3,26,8.7,0,12,Oregon State,47.2,12.8,3.692307692307693,0.3846153846153846,4.5,34.9,4.43,2.142857142857143,35.64,157.93,72.8,8.5,2.142857142857143,0.4285714285714285,32.9,279.5,6.39,437.4,3.666666666666667,29.9,5.32,2.166666666666667,34.92,185.83,59.9,8.1,26.4,214.1,15.83333333333333,1.25,0.4166666666666667,6.52,399.9,45.04,0.58,3.58
701,Patrick Herbert,TE,Oregon,0,-20.5,1,10,10.0,0,10,Oregon State,6.9,9.7,0.7142857142857143,0.0,4.5,34.9,4.43,2.142857142857143,35.64,157.93,72.8,8.5,2.142857142857143,0.4285714285714285,32.9,279.5,6.39,437.4,3.666666666666667,29.9,5.32,2.166666666666667,34.92,185.83,59.9,8.1,26.4,214.1,15.83333333333333,1.25,0.4166666666666667,6.52,399.9,45.04,0.58,3.58
702,Kenyon Sadiq,TE,Oregon,0,-20.5,1,2,2.0,0,2,Oregon State,22.0,12.8,1.714285714285714,0.1428571428571428,4.5,34.9,4.43,2.142857142857143,35.64,157.93,72.8,8.5,2.142857142857143,0.4285714285714285,32.9,279.5,6.39,437.4,3.666666666666667,29.9,5.32,2.166666666666667,34.92,185.83,59.9,8.1,26.4,214.1,15.83333333333333,1.25,0.4166666666666667,6.52,399.9,45.04,0.58,3.58
703,Jay Harris,RB,Oregon,0,-20.5,1,2,2.0,0,2,Oregon State,0.5,2.0,0.25,0.0,4.5,34.9,4.43,2.142857142857143,35.64,157.93,72.8,8.5,2.142857142857143,0.4285714285714285,32.9,279.5,6.39,437.4,3.666666666666667,29.9,5.32,2.166666666666667,34.92,185.83,59.9,8.1,26.4,214.1,15.83333333333333,1.25,0.4166666666666667,6.52,399.9,45.04,0.58,3.58
704,Jordan James,RB,Oregon,0,-20.5,2,0,0.0,0,4,Oregon State,14.9,8.0,1.857142857142857,0.0,4.5,34.9,4.43,2.142857142857143,35.64,157.93,72.8,8.5,2.142857142857143,0.4285714285714285,32.9,279.5,6.39,437.4,3.666666666666667,29.9,5.32,2.166666666666667,34.92,185.83,59.9,8.1,26.4,214.1,15.83333333333333,1.25,0.4166666666666667,6.52,399.9,45.04,0.58,3.58
705,Tez Johnson,WR,Oregon,0,-23.5,11,121,11.0,2,52,UCLA,74.8,10.8,6.916666666666667,0.8333333333333334,4.5,34.9,4.43,2.142857142857143,35.64,157.93,72.8,8.5,2.142857142857143,0.4285714285714285,32.9,279.5,6.39,437.4,3.0,25.3,3.34,1.416666666666667,28.75,96.17,65.5,7.1,34.3,244.7,22.41666666666667,1.583333333333333,0.8333333333333334,5.41,340.8,48.39,1.83,5.0
706,Traeshon Holden,WR,Oregon,0,-23.5,5,57,11.4,1,38,UCLA,55.2,16.0,3.461538461538462,0.3846153846153846,4.5,34.9,4.43,2.142857142857143,35.64,157.93,72.8,8.5,2.142857142857143,0.4285714285714285,32.9,279.5,6.39,437.4,3.0,25.3,3.34,1.416666666666667,28.75,96.17,65.5,7.1,34.3,244.7,22.41666666666667,1.583333333333333,0.8333333333333334,5.41,340.8,48.39,1.83,5.0
707,Kenyon Sadiq,TE,Oregon,0,-23.5,4,37,9.3,0,19,UCLA,22.0,12.8,1.714285714285714,0.1428571428571428,4.5,34.9,4.43,2.142857142857143,35.64,157.93,72.8,8.5,2.142857142857143,0.4285714285714285,32.9,279.5,6.39,437.4,3.0,25.3,3.34,1.416666666666667,28.75,96.17,65.5,7.1,34.3,244.7,22.41666666666667,1.583333333333333,0.8333333333333334,5.41,340.8,48.39,1.83,5.0
708,Terrance Ferguson,TE,Oregon,0,-23.5,1,18,18.0,0,18,UCLA,49.3,13.7,3.583333333333333,0.25,4.5,34.9,4.43,2.142857142857143,35.64,157.93,72.8,8.5,2.142857142857143,0.4285714285714285,32.9,279.5,6.39,437.4,3.0,25.3,3.34,1.416666666666667,28.75,96.17,65.5,7.1,34.3,244.7,22.41666666666667,1.583333333333333,0.8333333333333334,5.41,340.8,48.39,1.83,5.0
709,Patrick Herbert,TE,Oregon,0,-23.5,2,16,8.0,0,12,UCLA,6.9,9.7,0.7142857142857143,0.0,4.5,34.9,4.43,2.142857142857143,35.64,157.93,72.8,8.5,2.142857142857143,0.4285714285714285,32.9,279.5,6.39,437.4,3.0,25.3,3.34,1.416666666666667,28.75,96.17,65.5,7.1,34.3,244.7,22.41666666666667,1.583333333333333,0.8333333333333334,5.41,340.8,48.39,1.83,5.0
710,Jordan James,RB,Oregon,0,-23.5,2,15,7.5,0,8,UCLA,14.9,8.0,1.857142857142857,0.0,4.5,34.9,4.43,2.142857142857143,35.64,157.93,72.8,8.5,2.142857142857143,0.4285714285714285,32.9,279.5,6.39,437.4,3.0,25.3,3.34,1.416666666666667,28.75,96.17,65.5,7.1,34.3,244.7,22.41666666666667,1.583333333333333,0.8333333333333334,5.41,340.8,48.39,1.83,5.0
711,Evan Stewart,WR,Oregon,0,-23.5,3,9,3.0,0,11,UCLA,47.2,12.8,3.692307692307693,0.3846153846153846,4.5,34.9,4.43,2.142857142857143,35.64,157.93,72.8,8.5,2.142857142857143,0.4285714285714285,32.9,279.5,6.39,437.4,3.0,25.3,3.34,1.416666666666667,28.75,96.17,65.5,7.1,34.3,244.7,22.41666666666667,1.583333333333333,0.8333333333333334,5.41,340.8,48.39,1.83,5.0
712,Justius Lowe,WR,Oregon,0,-23.5,2,7,3.5,0,6,UCLA,18.5,9.7,1.909090909090909,0.09090909090909091,4.5,34.9,4.43,2.142857142857143,35.64,157.93,72.8,8.5,2.142857142857143,0.4285714285714285,32.9,279.5,6.39,437.4,3.0,25.3,3.34,1.416666666666667,28.75,96.17,65.5,7.1,34.3,244.7,22.41666666666667,1.583333333333333,0.8333333333333334,5.41,340.8,48.39,1.83,5.0
713,Noah Whittington,RB,Oregon,0,-23.5,1,-2,-2.0,0,0,UCLA,9.7,5.7,1.714285714285714,0.1428571428571428,4.5,34.9,4.43,2.142857142857143,35.64,157.93,72.8,8.5,2.142857142857143,0.4285714285714285,32.9,279.5,6.39,437.4,3.0,25.3,3.34,1.416666666666667,28.75,96.17,65.5,7.1,34.3,244.7,22.41666666666667,1.583333333333333,0.8333333333333334,5.41,340.8,48.39,1.83,5.0
