,Player,Pos,Team,Home/Away,Spread,CAR,YDS,AVG,TD,LONG,Opponent,ATT / G,Rush Y/A,Rush Y/G,TD / G,Team TD/G,Team Points/G,Team Rush Avg.,Team RUSH TD/G,Team Rush Att/G,Team Rush Yards/G,Team Passing  Pct.,Team Passing Yards/Att,Team Passing TD / G,Team INT/G,Team Passing Att/G,Team Passing Yards/G,Team Total Yards/Play,Team Total Yards/G,Opp TD/G,Opp Points/G,Opp Rush Avg.,Opp Rush TD/ G,Opp Rush Att/G,Opp Rush Yards/G,Opp Passing Pct.,Opp Passing Yards/Att,Opp Passing Att/G,Opp Passing Yards/G,Opp Passing Comp / G,Opp Passing TDs /G,Opp INT / G,Opp Total Yards/Play,Opp Total Yards/G,Opp 3rd Down Conversion %,Opp Sacks/G,Opp Passes Defended/G
0,Kaden Feagin,RB,Illinois,1,4.5,16,40,2.5,1,8,Kansas,13.4,4.6,61.2,0.6,3.461538461538462,28.3,4.42,1.692307692307692,34.77,153.62,60.3,7.8,1.692307692307692,0.4615384615384616,27.2,211.2,5.89,364.8,3.083333333333333,26.0,4.47,0.8333333333333334,34.33,153.5,63.1,8.0,30.0,239.1,18.91666666666667,2.083333333333333,1.0,6.1,392.6,44.08,2.33,4.67
1,Ca'Lil Valentine,RB,Illinois,1,4.5,8,25,3.1,0,10,Kansas,4.416666666666667,4.0,17.7,0.08333333333333333,3.461538461538462,28.3,4.42,1.692307692307692,34.77,153.62,60.3,7.8,1.692307692307692,0.4615384615384616,27.2,211.2,5.89,364.8,3.083333333333333,26.0,4.47,0.8333333333333334,34.33,153.5,63.1,8.0,30.0,239.1,18.91666666666667,2.083333333333333,1.0,6.1,392.6,44.08,2.33,4.67
2,Aidan Laughery,RB,Illinois,1,4.5,4,10,2.5,0,5,Kansas,8.083333333333334,6.1,49.1,0.3333333333333333,3.461538461538462,28.3,4.42,1.692307692307692,34.77,153.62,60.3,7.8,1.692307692307692,0.4615384615384616,27.2,211.2,5.89,364.8,3.083333333333333,26.0,4.47,0.8333333333333334,34.33,153.5,63.1,8.0,30.0,239.1,18.91666666666667,2.083333333333333,1.0,6.1,392.6,44.08,2.33,4.67
3,Josh McCray,RB,Illinois,1,-17.5,8,54,6.8,0,28,Central Michigan,9.0,5.2,46.8,0.7692307692307693,3.461538461538462,28.3,4.42,1.692307692307692,34.77,153.62,60.3,7.8,1.692307692307692,0.4615384615384616,27.2,211.2,5.89,364.8,3.333333333333333,29.7,4.58,1.666666666666667,37.08,169.75,60.1,7.1,27.3,193.8,16.41666666666667,1.416666666666667,0.1666666666666667,5.64,363.6,33.75,2.58,3.5
4,Ca'Lil Valentine,RB,Illinois,1,-17.5,5,53,10.6,0,22,Central Michigan,4.416666666666667,4.0,17.7,0.08333333333333333,3.461538461538462,28.3,4.42,1.692307692307692,34.77,153.62,60.3,7.8,1.692307692307692,0.4615384615384616,27.2,211.2,5.89,364.8,3.333333333333333,29.7,4.58,1.666666666666667,37.08,169.75,60.1,7.1,27.3,193.8,16.41666666666667,1.416666666666667,0.1666666666666667,5.64,363.6,33.75,2.58,3.5
5,Kaden Feagin,RB,Illinois,1,-17.5,10,25,2.5,1,14,Central Michigan,13.4,4.6,61.2,0.6,3.461538461538462,28.3,4.42,1.692307692307692,34.77,153.62,60.3,7.8,1.692307692307692,0.4615384615384616,27.2,211.2,5.89,364.8,3.333333333333333,29.7,4.58,1.666666666666667,37.08,169.75,60.1,7.1,27.3,193.8,16.41666666666667,1.416666666666667,0.1666666666666667,5.64,363.6,33.75,2.58,3.5
6,Kaden Feagin,RB,Illinois,0,9.5,12,69,5.8,0,21,Nebraska,13.4,4.6,61.2,0.6,3.461538461538462,28.3,4.42,1.692307692307692,34.77,153.62,60.3,7.8,1.692307692307692,0.4615384615384616,27.2,211.2,5.89,364.8,2.461538461538462,19.5,3.37,0.6153846153846154,30.0,101.23,63.9,7.4,29.2,216.7,18.61538461538462,1.769230769230769,0.8461538461538461,5.37,317.9,35.22,2.31,4.08
7,Josh McCray,RB,Illinois,0,9.5,9,38,4.2,0,9,Nebraska,9.0,5.2,46.8,0.7692307692307693,3.461538461538462,28.3,4.42,1.692307692307692,34.77,153.62,60.3,7.8,1.692307692307692,0.4615384615384616,27.2,211.2,5.89,364.8,2.461538461538462,19.5,3.37,0.6153846153846154,30.0,101.23,63.9,7.4,29.2,216.7,18.61538461538462,1.769230769230769,0.8461538461538461,5.37,317.9,35.22,2.31,4.08
8,Aidan Laughery,RB,Illinois,0,9.5,4,30,7.5,0,21,Nebraska,8.083333333333334,6.1,49.1,0.3333333333333333,3.461538461538462,28.3,4.42,1.692307692307692,34.77,153.62,60.3,7.8,1.692307692307692,0.4615384615384616,27.2,211.2,5.89,364.8,2.461538461538462,19.5,3.37,0.6153846153846154,30.0,101.23,63.9,7.4,29.2,216.7,18.61538461538462,1.769230769230769,0.8461538461538461,5.37,317.9,35.22,2.31,4.08
9,Ca'Lil Valentine,RB,Illinois,0,9.5,3,10,3.3,0,5,Nebraska,4.416666666666667,4.0,17.7,0.08333333333333333,3.461538461538462,28.3,4.42,1.692307692307692,34.77,153.62,60.3,7.8,1.692307692307692,0.4615384615384616,27.2,211.2,5.89,364.8,2.461538461538462,19.5,3.37,0.6153846153846154,30.0,101.23,63.9,7.4,29.2,216.7,18.61538461538462,1.769230769230769,0.8461538461538461,5.37,317.9,35.22,2.31,4.08
10,Kaden Feagin,RB,Illinois,0,19.5,13,64,4.9,0,34,Penn State,13.4,4.6,61.2,0.6,3.461538461538462,28.3,4.42,1.692307692307692,34.77,153.62,60.3,7.8,1.692307692307692,0.4615384615384616,27.2,211.2,5.89,364.8,1.75,16.5,3.05,0.625,33.38,101.88,60.0,6.5,29.7,192.9,17.8125,1.125,1.25,4.67,294.8,37.16,2.75,4.5
11,Aidan Laughery,RB,Illinois,0,19.5,1,0,0.0,0,0,Penn State,8.083333333333334,6.1,49.1,0.3333333333333333,3.461538461538462,28.3,4.42,1.692307692307692,34.77,153.62,60.3,7.8,1.692307692307692,0.4615384615384616,27.2,211.2,5.89,364.8,1.75,16.5,3.05,0.625,33.38,101.88,60.0,6.5,29.7,192.9,17.8125,1.125,1.25,4.67,294.8,37.16,2.75,4.5
12,Josh McCray,RB,Illinois,0,19.5,3,-2,-0.7,0,1,Penn State,9.0,5.2,46.8,0.7692307692307693,3.461538461538462,28.3,4.42,1.692307692307692,34.77,153.62,60.3,7.8,1.692307692307692,0.4615384615384616,27.2,211.2,5.89,364.8,1.75,16.5,3.05,0.625,33.38,101.88,60.0,6.5,29.7,192.9,17.8125,1.125,1.25,4.67,294.8,37.16,2.75,4.5
13,Josh McCray,RB,Illinois,1,-21.5,16,78,4.9,2,15,Purdue,9.0,5.2,46.8,0.7692307692307693,3.461538461538462,28.3,4.42,1.692307692307692,34.77,153.62,60.3,7.8,1.692307692307692,0.4615384615384616,27.2,211.2,5.89,364.8,5.333333333333333,39.9,5.08,2.75,39.33,200.0,65.9,9.2,27.6,252.7,18.16666666666667,2.25,0.3333333333333333,6.76,452.7,48.3,1.83,2.83
14,Aidan Laughery,RB,Illinois,1,-21.5,8,26,3.3,0,10,Purdue,8.083333333333334,6.1,49.1,0.3333333333333333,3.461538461538462,28.3,4.42,1.692307692307692,34.77,153.62,60.3,7.8,1.692307692307692,0.4615384615384616,27.2,211.2,5.89,364.8,5.333333333333333,39.9,5.08,2.75,39.33,200.0,65.9,9.2,27.6,252.7,18.16666666666667,2.25,0.3333333333333333,6.76,452.7,48.3,1.83,2.83
15,Ca'Lil Valentine,RB,Illinois,1,-21.5,3,3,1.0,0,3,Purdue,4.416666666666667,4.0,17.7,0.08333333333333333,3.461538461538462,28.3,4.42,1.692307692307692,34.77,153.62,60.3,7.8,1.692307692307692,0.4615384615384616,27.2,211.2,5.89,364.8,5.333333333333333,39.9,5.08,2.75,39.33,200.0,65.9,9.2,27.6,252.7,18.16666666666667,2.25,0.3333333333333333,6.76,452.7,48.3,1.83,2.83
16,Aidan Laughery,RB,Illinois,1,5.5,9,54,6.0,0,29,Michigan,8.083333333333334,6.1,49.1,0.3333333333333333,3.461538461538462,28.3,4.42,1.692307692307692,34.77,153.62,60.3,7.8,1.692307692307692,0.4615384615384616,27.2,211.2,5.89,364.8,2.230769230769231,19.9,3.06,0.7692307692307693,29.62,90.69,60.1,6.4,33.5,216.3,20.15384615384615,1.461538461538461,0.9230769230769231,4.86,307.0,41.4,2.77,5.0
17,Josh McCray,RB,Illinois,1,5.5,17,50,2.9,0,11,Michigan,9.0,5.2,46.8,0.7692307692307693,3.461538461538462,28.3,4.42,1.692307692307692,34.77,153.62,60.3,7.8,1.692307692307692,0.4615384615384616,27.2,211.2,5.89,364.8,2.230769230769231,19.9,3.06,0.7692307692307693,29.62,90.69,60.1,6.4,33.5,216.3,20.15384615384615,1.461538461538461,0.9230769230769231,4.86,307.0,41.4,2.77,5.0
18,Aidan Laughery,RB,Illinois,0,22.5,12,69,5.8,0,34,Oregon,8.083333333333334,6.1,49.1,0.3333333333333333,3.461538461538462,28.3,4.42,1.692307692307692,34.77,153.62,60.3,7.8,1.692307692307692,0.4615384615384616,27.2,211.2,5.89,364.8,2.285714285714286,19.4,4.14,1.142857142857143,31.43,130.0,55.7,6.2,30.0,185.9,16.71428571428572,1.071428571428571,0.8571428571428571,5.14,315.9,33.7,2.86,5.36
19,Ca'Lil Valentine,RB,Illinois,0,22.5,5,27,5.4,1,14,Oregon,4.416666666666667,4.0,17.7,0.08333333333333333,3.461538461538462,28.3,4.42,1.692307692307692,34.77,153.62,60.3,7.8,1.692307692307692,0.4615384615384616,27.2,211.2,5.89,364.8,2.285714285714286,19.4,4.14,1.142857142857143,31.43,130.0,55.7,6.2,30.0,185.9,16.71428571428572,1.071428571428571,0.8571428571428571,5.14,315.9,33.7,2.86,5.36
20,Josh McCray,RB,Illinois,0,22.5,6,27,4.5,0,7,Oregon,9.0,5.2,46.8,0.7692307692307693,3.461538461538462,28.3,4.42,1.692307692307692,34.77,153.62,60.3,7.8,1.692307692307692,0.4615384615384616,27.2,211.2,5.89,364.8,2.285714285714286,19.4,4.14,1.142857142857143,31.43,130.0,55.7,6.2,30.0,185.9,16.71428571428572,1.071428571428571,0.8571428571428571,5.14,315.9,33.7,2.86,5.36
21,Josh McCray,RB,Illinois,1,2.5,7,72,10.3,1,42,Minnesota,9.0,5.2,46.8,0.7692307692307693,3.461538461538462,28.3,4.42,1.692307692307692,34.77,153.62,60.3,7.8,1.692307692307692,0.4615384615384616,27.2,211.2,5.89,364.8,1.923076923076923,16.9,3.5,1.076923076923077,31.31,109.62,59.0,6.1,28.7,176.1,16.92307692307692,0.8461538461538461,1.307692307692308,4.76,285.7,38.95,2.15,5.85
22,Aidan Laughery,RB,Illinois,1,2.5,5,19,3.8,0,10,Minnesota,8.083333333333334,6.1,49.1,0.3333333333333333,3.461538461538462,28.3,4.42,1.692307692307692,34.77,153.62,60.3,7.8,1.692307692307692,0.4615384615384616,27.2,211.2,5.89,364.8,1.923076923076923,16.9,3.5,1.076923076923077,31.31,109.62,59.0,6.1,28.7,176.1,16.92307692307692,0.8461538461538461,1.307692307692308,4.76,285.7,38.95,2.15,5.85
23,Ca'Lil Valentine,RB,Illinois,1,2.5,5,12,2.4,0,4,Minnesota,4.416666666666667,4.0,17.7,0.08333333333333333,3.461538461538462,28.3,4.42,1.692307692307692,34.77,153.62,60.3,7.8,1.692307692307692,0.4615384615384616,27.2,211.2,5.89,364.8,1.923076923076923,16.9,3.5,1.076923076923077,31.31,109.62,59.0,6.1,28.7,176.1,16.92307692307692,0.8461538461538461,1.307692307692308,4.76,285.7,38.95,2.15,5.85
24,Jordan Anderson,RB,Illinois,1,2.5,1,5,5.0,0,5,Minnesota,0.4615384615384616,2.0,0.9,0.0,3.461538461538462,28.3,4.42,1.692307692307692,34.77,153.62,60.3,7.8,1.692307692307692,0.4615384615384616,27.2,211.2,5.89,364.8,1.923076923076923,16.9,3.5,1.076923076923077,31.31,109.62,59.0,6.1,28.7,176.1,16.92307692307692,0.8461538461538461,1.307692307692308,4.76,285.7,38.95,2.15,5.85
25,Josh McCray,RB,Illinois,0,2.5,13,58,4.5,1,17,Rutgers,9.0,5.2,46.8,0.7692307692307693,3.461538461538462,28.3,4.42,1.692307692307692,34.77,153.62,60.3,7.8,1.692307692307692,0.4615384615384616,27.2,211.2,5.89,364.8,3.384615384615385,25.4,5.21,2.0,31.23,162.77,60.0,7.0,32.8,231.1,19.69230769230769,1.384615384615385,0.6153846153846154,6.15,393.8,43.1,1.69,4.54
26,Aidan Laughery,RB,Illinois,0,2.5,6,26,4.3,1,8,Rutgers,8.083333333333334,6.1,49.1,0.3333333333333333,3.461538461538462,28.3,4.42,1.692307692307692,34.77,153.62,60.3,7.8,1.692307692307692,0.4615384615384616,27.2,211.2,5.89,364.8,3.384615384615385,25.4,5.21,2.0,31.23,162.77,60.0,7.0,32.8,231.1,19.69230769230769,1.384615384615385,0.6153846153846154,6.15,393.8,43.1,1.69,4.54
27,Ca'Lil Valentine,RB,Illinois,0,2.5,6,24,4.0,0,9,Rutgers,4.416666666666667,4.0,17.7,0.08333333333333333,3.461538461538462,28.3,4.42,1.692307692307692,34.77,153.62,60.3,7.8,1.692307692307692,0.4615384615384616,27.2,211.2,5.89,364.8,3.384615384615385,25.4,5.21,2.0,31.23,162.77,60.0,7.0,32.8,231.1,19.69230769230769,1.384615384615385,0.6153846153846154,6.15,393.8,43.1,1.69,4.54
28,Aidan Laughery,RB,Illinois,2,-8.5,12,172,14.3,3,64,Northwestern,8.083333333333334,6.1,49.1,0.3333333333333333,3.461538461538462,28.3,4.42,1.692307692307692,34.77,153.62,60.3,7.8,1.692307692307692,0.4615384615384616,27.2,211.2,5.89,364.8,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
29,Josh McCray,RB,Illinois,2,-8.5,11,46,4.2,0,11,Northwestern,9.0,5.2,46.8,0.7692307692307693,3.461538461538462,28.3,4.42,1.692307692307692,34.77,153.62,60.3,7.8,1.692307692307692,0.4615384615384616,27.2,211.2,5.89,364.8,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
30,Ca'Lil Valentine,RB,Illinois,2,-8.5,7,16,2.3,0,15,Northwestern,4.416666666666667,4.0,17.7,0.08333333333333333,3.461538461538462,28.3,4.42,1.692307692307692,34.77,153.62,60.3,7.8,1.692307692307692,0.4615384615384616,27.2,211.2,5.89,364.8,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
31,Jordan Anderson,RB,Illinois,2,-8.5,1,4,4.0,0,4,Northwestern,0.4615384615384616,2.0,0.9,0.0,3.461538461538462,28.3,4.42,1.692307692307692,34.77,153.62,60.3,7.8,1.692307692307692,0.4615384615384616,27.2,211.2,5.89,364.8,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
32,Elijah Green,RB,Indiana,1,-25.5,5,82,16.4,1,51,Florida International,4.142857142857143,6.9,28.7,0.7142857142857143,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,3.083333333333333,25.8,4.67,2.333333333333333,41.0,191.33,59.1,6.0,29.8,179.6,17.58333333333333,0.75,0.9166666666666666,5.24,370.9,32.16,1.5,3.42
33,Ty Son Lawton,RB,Indiana,1,-25.5,16,74,4.6,2,15,Florida International,10.84615384615385,4.7,51.4,0.9230769230769231,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,3.083333333333333,25.8,4.67,2.333333333333333,41.0,191.33,59.1,6.0,29.8,179.6,17.58333333333333,0.75,0.9166666666666666,5.24,370.9,32.16,1.5,3.42
34,Justice Ellison,RB,Indiana,1,-25.5,10,68,6.8,0,14,Florida International,12.23076923076923,5.3,65.2,0.7692307692307693,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,3.083333333333333,25.8,4.67,2.333333333333333,41.0,191.33,59.1,6.0,29.8,179.6,17.58333333333333,0.75,0.9166666666666666,5.24,370.9,32.16,1.5,3.42
35,Kaelon Black,RB,Indiana,1,-25.5,1,7,7.0,0,7,Florida International,3.538461538461538,5.5,19.3,0.1538461538461539,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,3.083333333333333,25.8,4.67,2.333333333333333,41.0,191.33,59.1,6.0,29.8,179.6,17.58333333333333,0.75,0.9166666666666666,5.24,370.9,32.16,1.5,3.42
36,Justice Ellison,RB,Indiana,0,-3.5,10,47,4.7,1,11,UCLA,12.23076923076923,5.3,65.2,0.7692307692307693,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,3.0,25.3,3.34,1.416666666666667,28.75,96.17,65.5,7.1,34.3,244.7,22.41666666666667,1.583333333333333,0.8333333333333334,5.41,340.8,48.39,1.83,5.0
37,Ty Son Lawton,RB,Indiana,0,-3.5,10,33,3.3,0,8,UCLA,10.84615384615385,4.7,51.4,0.9230769230769231,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,3.0,25.3,3.34,1.416666666666667,28.75,96.17,65.5,7.1,34.3,244.7,22.41666666666667,1.583333333333333,0.8333333333333334,5.41,340.8,48.39,1.83,5.0
38,Kaelon Black,RB,Indiana,0,-3.5,5,21,4.2,0,7,UCLA,3.538461538461538,5.5,19.3,0.1538461538461539,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,3.0,25.3,3.34,1.416666666666667,28.75,96.17,65.5,7.1,34.3,244.7,22.41666666666667,1.583333333333333,0.8333333333333334,5.41,340.8,48.39,1.83,5.0
39,Elijah Green,RB,Indiana,0,-3.5,3,15,5.0,1,14,UCLA,4.142857142857143,6.9,28.7,0.7142857142857143,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,3.0,25.3,3.34,1.416666666666667,28.75,96.17,65.5,7.1,34.3,244.7,22.41666666666667,1.583333333333333,0.8333333333333334,5.41,340.8,48.39,1.83,5.0
40,Justice Ellison,RB,Indiana,1,-28.5,9,58,6.4,1,17,Charlotte,12.23076923076923,5.3,65.2,0.7692307692307693,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,4.5,35.1,5.23,2.416666666666667,40.25,210.33,60.1,7.8,28.6,222.8,17.16666666666667,1.5,0.8333333333333334,6.29,433.2,41.83,1.5,4.67
41,Kaelon Black,RB,Indiana,1,-28.5,7,55,7.9,1,21,Charlotte,3.538461538461538,5.5,19.3,0.1538461538461539,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,4.5,35.1,5.23,2.416666666666667,40.25,210.33,60.1,7.8,28.6,222.8,17.16666666666667,1.5,0.8333333333333334,6.29,433.2,41.83,1.5,4.67
42,Ty Son Lawton,RB,Indiana,1,-28.5,7,35,5.0,2,10,Charlotte,10.84615384615385,4.7,51.4,0.9230769230769231,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,4.5,35.1,5.23,2.416666666666667,40.25,210.33,60.1,7.8,28.6,222.8,17.16666666666667,1.5,0.8333333333333334,6.29,433.2,41.83,1.5,4.67
43,Elijah Green,RB,Indiana,1,-28.5,4,29,7.3,1,13,Charlotte,4.142857142857143,6.9,28.7,0.7142857142857143,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,4.5,35.1,5.23,2.416666666666667,40.25,210.33,60.1,7.8,28.6,222.8,17.16666666666667,1.5,0.8333333333333334,6.29,433.2,41.83,1.5,4.67
44,Khobie Martin,RB,Indiana,1,-28.5,6,16,2.7,0,4,Charlotte,7.0,5.2,36.5,0.0,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,4.5,35.1,5.23,2.416666666666667,40.25,210.33,60.1,7.8,28.6,222.8,17.16666666666667,1.5,0.8333333333333334,6.29,433.2,41.83,1.5,4.67
45,Ty Son Lawton,RB,Indiana,1,-7.5,19,93,4.9,1,14,Maryland,10.84615384615385,4.7,51.4,0.9230769230769231,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,3.666666666666667,30.4,3.84,1.583333333333333,35.58,136.75,62.5,7.5,32.0,241.3,20.0,1.833333333333333,0.75,5.59,378.1,40.12,1.17,2.75
46,Justice Ellison,RB,Indiana,1,-7.5,12,51,4.3,1,19,Maryland,12.23076923076923,5.3,65.2,0.7692307692307693,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,3.666666666666667,30.4,3.84,1.583333333333333,35.58,136.75,62.5,7.5,32.0,241.3,20.0,1.833333333333333,0.75,5.59,378.1,40.12,1.17,2.75
47,Kaelon Black,RB,Indiana,1,-7.5,3,17,5.7,0,8,Maryland,3.538461538461538,5.5,19.3,0.1538461538461539,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,3.666666666666667,30.4,3.84,1.583333333333333,35.58,136.75,62.5,7.5,32.0,241.3,20.0,1.833333333333333,0.75,5.59,378.1,40.12,1.17,2.75
48,Justice Ellison,RB,Indiana,0,-12.5,14,68,4.9,1,17,Northwestern,12.23076923076923,5.3,65.2,0.7692307692307693,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
49,Ty Son Lawton,RB,Indiana,0,-12.5,10,52,5.2,1,22,Northwestern,10.84615384615385,4.7,51.4,0.9230769230769231,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
50,Kaelon Black,RB,Indiana,0,-12.5,5,33,6.6,0,10,Northwestern,3.538461538461538,5.5,19.3,0.1538461538461539,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
51,Justice Ellison,RB,Indiana,1,-6.5,9,105,11.7,2,43,Nebraska,12.23076923076923,5.3,65.2,0.7692307692307693,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,2.461538461538462,19.5,3.37,0.6153846153846154,30.0,101.23,63.9,7.4,29.2,216.7,18.61538461538462,1.769230769230769,0.8461538461538461,5.37,317.9,35.22,2.31,4.08
52,Ty Son Lawton,RB,Indiana,1,-6.5,8,64,8.0,1,29,Nebraska,10.84615384615385,4.7,51.4,0.9230769230769231,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,2.461538461538462,19.5,3.37,0.6153846153846154,30.0,101.23,63.9,7.4,29.2,216.7,18.61538461538462,1.769230769230769,0.8461538461538461,5.37,317.9,35.22,2.31,4.08
53,Kaelon Black,RB,Indiana,1,-6.5,4,22,5.5,1,10,Nebraska,3.538461538461538,5.5,19.3,0.1538461538461539,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,2.461538461538462,19.5,3.37,0.6153846153846154,30.0,101.23,63.9,7.4,29.2,216.7,18.61538461538462,1.769230769230769,0.8461538461538461,5.37,317.9,35.22,2.31,4.08
54,Elijah Green,RB,Indiana,1,-6.5,4,11,2.8,1,8,Nebraska,4.142857142857143,6.9,28.7,0.7142857142857143,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,2.461538461538462,19.5,3.37,0.6153846153846154,30.0,101.23,63.9,7.4,29.2,216.7,18.61538461538462,1.769230769230769,0.8461538461538461,5.37,317.9,35.22,2.31,4.08
55,Justice Ellison,RB,Indiana,1,-5.5,29,123,4.2,1,12,Washington,12.23076923076923,5.3,65.2,0.7692307692307693,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,2.923076923076923,23.8,4.56,1.538461538461539,35.46,161.85,55.7,5.7,29.0,166.5,16.15384615384615,1.230769230769231,0.6153846153846154,5.09,328.4,43.82,1.54,4.46
56,Ty Son Lawton,RB,Indiana,1,-5.5,12,41,3.4,0,8,Washington,10.84615384615385,4.7,51.4,0.9230769230769231,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,2.923076923076923,23.8,4.56,1.538461538461539,35.46,161.85,55.7,5.7,29.0,166.5,16.15384615384615,1.230769230769231,0.6153846153846154,5.09,328.4,43.82,1.54,4.46
57,Kaelon Black,RB,Indiana,1,-5.5,3,13,4.3,0,8,Washington,3.538461538461538,5.5,19.3,0.1538461538461539,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,2.923076923076923,23.8,4.56,1.538461538461539,35.46,161.85,55.7,5.7,29.0,166.5,16.15384615384615,1.230769230769231,0.6153846153846154,5.09,328.4,43.82,1.54,4.46
58,Ty Son Lawton,RB,Indiana,1,-14.5,12,55,4.6,0,13,Michigan,10.84615384615385,4.7,51.4,0.9230769230769231,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,2.230769230769231,19.9,3.06,0.7692307692307693,29.62,90.69,60.1,6.4,33.5,216.3,20.15384615384615,1.461538461538461,0.9230769230769231,4.86,307.0,41.4,2.77,5.0
