,Player,Pos,Team,Home/Away,Spread,Completions,Attempts,YDS,AVG,TD,INT,QBR,Opponent,Player Cmp%,Player TD%,Player Int%,Player YDS / ATT,Player ADJUSTED YDS / ATT,Player YDS / COMP,Player YDS / G,Player TD/G,Player INT / G,Player ATT / G,Player COMP / G,Team TD/G,Team Points/G,Team Rush Avg.,Team RUSH TD/G,Team Rush Att/G,Team Rush Yards/G,Team Passing  Pct.,Team Passing Yards/Att,Team Passing TD / G,Team INT/G,Team Passing Att/G,Team Passing Yards/G,Team Total Yards/Play,Team Total Yards/G,Opp TD/G,Opp Points/G,Opp Rush Avg.,Opp Rush TD/ G,Opp Rush Att/G,Opp Rush Yards/G,Opp Passing Pct.,Opp Passing Yards/Att,Opp Passing Att/G,Opp Passing Yards/G,Opp Passing Comp / G,Opp Passing TDs /G,Opp INT / G,Opp Total Yards/Play,Opp Total Yards/G,Opp 3rd Down Conversion %,Opp Sacks/G,Opp Passes Defended/G
0,Luke Altmyer,QB,Illinois,1,4.5,16,25,192,7.7,0,0,68.0,Kansas,60.8,6.3,1.7,7.8,8.32,12.9,209.0,1.692307692307692,0.4615384615384616,26.69230769230769,16.23076923076923,3.461538461538462,28.3,4.42,1.692307692307692,34.77,153.62,60.3,7.8,1.692307692307692,0.4615384615384616,27.2,211.2,5.89,364.8,3.083333333333333,26.0,4.47,0.8333333333333334,34.33,153.5,63.1,8.0,30.0,239.1,18.91666666666667,2.083333333333333,1.0,6.1,392.6,44.08,2.33,4.67
1,Luke Altmyer,QB,Illinois,1,-17.5,19,29,242,8.3,2,0,65.1,Central Michigan,60.8,6.3,1.7,7.8,8.32,12.9,209.0,1.692307692307692,0.4615384615384616,26.69230769230769,16.23076923076923,3.461538461538462,28.3,4.42,1.692307692307692,34.77,153.62,60.3,7.8,1.692307692307692,0.4615384615384616,27.2,211.2,5.89,364.8,3.333333333333333,29.7,4.58,1.666666666666667,37.08,169.75,60.1,7.1,27.3,193.8,16.41666666666667,1.416666666666667,0.1666666666666667,5.64,363.6,33.75,2.58,3.5
2,Luke Altmyer,QB,Illinois,0,9.5,21,27,215,8.0,4,0,85.9,Nebraska,60.8,6.3,1.7,7.8,8.32,12.9,209.0,1.692307692307692,0.4615384615384616,26.69230769230769,16.23076923076923,3.461538461538462,28.3,4.42,1.692307692307692,34.77,153.62,60.3,7.8,1.692307692307692,0.4615384615384616,27.2,211.2,5.89,364.8,2.461538461538462,19.5,3.37,0.6153846153846154,30.0,101.23,63.9,7.4,29.2,216.7,18.61538461538462,1.769230769230769,0.8461538461538461,5.37,317.9,35.22,2.31,4.08
3,Luke Altmyer,QB,Illinois,0,19.5,16,25,185,7.4,1,1,36.1,Penn State,60.8,6.3,1.7,7.8,8.32,12.9,209.0,1.692307692307692,0.4615384615384616,26.69230769230769,16.23076923076923,3.461538461538462,28.3,4.42,1.692307692307692,34.77,153.62,60.3,7.8,1.692307692307692,0.4615384615384616,27.2,211.2,5.89,364.8,1.75,16.5,3.05,0.625,33.38,101.88,60.0,6.5,29.7,192.9,17.8125,1.125,1.25,4.67,294.8,37.16,2.75,4.5
4,Luke Altmyer,QB,Illinois,1,-21.5,20,34,379,11.1,3,0,91.6,Purdue,60.8,6.3,1.7,7.8,8.32,12.9,209.0,1.692307692307692,0.4615384615384616,26.69230769230769,16.23076923076923,3.461538461538462,28.3,4.42,1.692307692307692,34.77,153.62,60.3,7.8,1.692307692307692,0.4615384615384616,27.2,211.2,5.89,364.8,5.333333333333333,39.9,5.08,2.75,39.33,200.0,65.9,9.2,27.6,252.7,18.16666666666667,2.25,0.3333333333333333,6.76,452.7,48.3,1.83,2.83
5,Luke Altmyer,QB,Illinois,1,5.5,9,18,80,4.4,1,0,75.8,Michigan,60.8,6.3,1.7,7.8,8.32,12.9,209.0,1.692307692307692,0.4615384615384616,26.69230769230769,16.23076923076923,3.461538461538462,28.3,4.42,1.692307692307692,34.77,153.62,60.3,7.8,1.692307692307692,0.4615384615384616,27.2,211.2,5.89,364.8,2.230769230769231,19.9,3.06,0.7692307692307693,29.62,90.69,60.1,6.4,33.5,216.3,20.15384615384615,1.461538461538461,0.9230769230769231,4.86,307.0,41.4,2.77,5.0
6,Luke Altmyer,QB,Illinois,0,22.5,17,35,161,4.6,0,2,17.6,Oregon,60.8,6.3,1.7,7.8,8.32,12.9,209.0,1.692307692307692,0.4615384615384616,26.69230769230769,16.23076923076923,3.461538461538462,28.3,4.42,1.692307692307692,34.77,153.62,60.3,7.8,1.692307692307692,0.4615384615384616,27.2,211.2,5.89,364.8,2.285714285714286,19.4,4.14,1.142857142857143,31.43,130.0,55.7,6.2,30.0,185.9,16.71428571428572,1.071428571428571,0.8571428571428571,5.14,315.9,33.7,2.86,5.36
7,Luke Altmyer,QB,Illinois,1,2.5,20,33,226,6.8,1,0,53.3,Minnesota,60.8,6.3,1.7,7.8,8.32,12.9,209.0,1.692307692307692,0.4615384615384616,26.69230769230769,16.23076923076923,3.461538461538462,28.3,4.42,1.692307692307692,34.77,153.62,60.3,7.8,1.692307692307692,0.4615384615384616,27.2,211.2,5.89,364.8,1.923076923076923,16.9,3.5,1.076923076923077,31.31,109.62,59.0,6.1,28.7,176.1,16.92307692307692,0.8461538461538461,1.307692307692308,4.76,285.7,38.95,2.15,5.85
8,Luke Altmyer,QB,Illinois,0,2.5,12,26,249,9.6,2,0,80.2,Rutgers,60.8,6.3,1.7,7.8,8.32,12.9,209.0,1.692307692307692,0.4615384615384616,26.69230769230769,16.23076923076923,3.461538461538462,28.3,4.42,1.692307692307692,34.77,153.62,60.3,7.8,1.692307692307692,0.4615384615384616,27.2,211.2,5.89,364.8,3.384615384615385,25.4,5.21,2.0,31.23,162.77,60.0,7.0,32.8,231.1,19.69230769230769,1.384615384615385,0.6153846153846154,6.15,393.8,43.1,1.69,4.54
9,Luke Altmyer,QB,Illinois,2,-8.5,10,17,170,10.0,1,2,26.4,Northwestern,60.8,6.3,1.7,7.8,8.32,12.9,209.0,1.692307692307692,0.4615384615384616,26.69230769230769,16.23076923076923,3.461538461538462,28.3,4.42,1.692307692307692,34.77,153.62,60.3,7.8,1.692307692307692,0.4615384615384616,27.2,211.2,5.89,364.8,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
10,Kurtis Rourke,QB,Indiana,1,-25.5,15,24,180,7.5,1,0,48.4,Florida International,69.4,9.1,1.6,9.5,10.62,13.7,253.5,2.416666666666667,0.4166666666666667,26.66666666666667,18.5,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,3.083333333333333,25.8,4.67,2.333333333333333,41.0,191.33,59.1,6.0,29.8,179.6,17.58333333333333,0.75,0.9166666666666666,5.24,370.9,32.16,1.5,3.42
11,Kurtis Rourke,QB,Indiana,0,-3.5,25,33,307,9.3,4,0,96.7,UCLA,69.4,9.1,1.6,9.5,10.62,13.7,253.5,2.416666666666667,0.4166666666666667,26.66666666666667,18.5,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,3.0,25.3,3.34,1.416666666666667,28.75,96.17,65.5,7.1,34.3,244.7,22.41666666666667,1.583333333333333,0.8333333333333334,5.41,340.8,48.39,1.83,5.0
12,Kurtis Rourke,QB,Indiana,1,-28.5,16,20,258,12.9,1,0,98.7,Charlotte,69.4,9.1,1.6,9.5,10.62,13.7,253.5,2.416666666666667,0.4166666666666667,26.66666666666667,18.5,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,4.5,35.1,5.23,2.416666666666667,40.25,210.33,60.1,7.8,28.6,222.8,17.16666666666667,1.5,0.8333333333333334,6.29,433.2,41.83,1.5,4.67
13,Kurtis Rourke,QB,Indiana,1,-7.5,22,33,359,10.9,3,2,73.6,Maryland,69.4,9.1,1.6,9.5,10.62,13.7,253.5,2.416666666666667,0.4166666666666667,26.66666666666667,18.5,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,3.666666666666667,30.4,3.84,1.583333333333333,35.58,136.75,62.5,7.5,32.0,241.3,20.0,1.833333333333333,0.75,5.59,378.1,40.12,1.17,2.75
14,Kurtis Rourke,QB,Indiana,0,-12.5,25,33,380,11.5,3,0,96.5,Northwestern,69.4,9.1,1.6,9.5,10.62,13.7,253.5,2.416666666666667,0.4166666666666667,26.66666666666667,18.5,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
15,Kurtis Rourke,QB,Indiana,1,-6.5,17,21,189,9.0,1,1,88.9,Nebraska,69.4,9.1,1.6,9.5,10.62,13.7,253.5,2.416666666666667,0.4166666666666667,26.66666666666667,18.5,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,2.461538461538462,19.5,3.37,0.6153846153846154,30.0,101.23,63.9,7.4,29.2,216.7,18.61538461538462,1.769230769230769,0.8461538461538461,5.37,317.9,35.22,2.31,4.08
16,Kurtis Rourke,QB,Indiana,1,-14.5,17,28,206,7.4,2,1,54.2,Michigan,69.4,9.1,1.6,9.5,10.62,13.7,253.5,2.416666666666667,0.4166666666666667,26.66666666666667,18.5,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,2.230769230769231,19.9,3.06,0.7692307692307693,29.62,90.69,60.1,6.4,33.5,216.3,20.15384615384615,1.461538461538461,0.9230769230769231,4.86,307.0,41.4,2.77,5.0
17,Kurtis Rourke,QB,Indiana,1,-28.5,23,31,349,11.3,6,0,79.3,Purdue,69.4,9.1,1.6,9.5,10.62,13.7,253.5,2.416666666666667,0.4166666666666667,26.66666666666667,18.5,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,5.333333333333333,39.9,5.08,2.75,39.33,200.0,65.9,9.2,27.6,252.7,18.16666666666667,2.25,0.3333333333333333,6.76,452.7,48.3,1.83,2.83
18,Cade McNamara,QB,Iowa,1,-23.5,19,23,176,7.7,0,0,41.6,Troy,60.5,3.5,2.9,5.9,5.3,9.8,127.1,0.75,0.625,21.5,13.0,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,3.25,28.4,4.31,2.0,33.75,145.33,66.9,8.0,27.7,221.6,18.5,1.083333333333333,0.5,5.97,366.9,36.62,1.58,3.25
19,Cade McNamara,QB,Iowa,0,-2.5,11,19,62,3.3,0,0,34.1,Minnesota,60.5,3.5,2.9,5.9,5.3,9.8,127.1,0.75,0.625,21.5,13.0,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,1.923076923076923,16.9,3.5,1.076923076923077,31.31,109.62,59.0,6.1,28.7,176.1,16.92307692307692,0.8461538461538461,1.307692307692308,4.76,285.7,38.95,2.15,5.85
20,Cade McNamara,QB,Iowa,1,-2.5,8,14,108,7.7,2,0,67.9,Washington,60.5,3.5,2.9,5.9,5.3,9.8,127.1,0.75,0.625,21.5,13.0,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,2.923076923076923,23.8,4.56,1.538461538461539,35.46,161.85,55.7,5.7,29.0,166.5,16.15384615384615,1.230769230769231,0.6153846153846154,5.09,328.4,43.82,1.54,4.46
21,Brendan Sullivan,QB,Iowa,1,-16.5,9,14,80,5.7,0,0,72.3,Northwestern,71.7,5.7,5.7,9.0,7.55,12.5,47.5,0.3,0.3,5.3,3.8,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
22,Cade McNamara,QB,Iowa,1,-16.5,7,13,73,5.6,0,1,17.8,Northwestern,60.5,3.5,2.9,5.9,5.3,9.8,127.1,0.75,0.625,21.5,13.0,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
23,Brendan Sullivan,QB,Iowa,1,-2.5,7,10,93,9.3,1,0,74.7,Wisconsin,71.7,5.7,5.7,9.0,7.55,12.5,47.5,0.3,0.3,5.3,3.8,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,2.833333333333333,23.1,4.63,1.666666666666667,35.67,165.0,62.5,6.6,26.9,177.7,16.83333333333333,1.0,0.3333333333333333,5.48,342.7,39.24,1.42,3.42
24,Brendan Sullivan,QB,Iowa,0,-6.5,6,9,157,17.4,0,2,22.7,UCLA,71.7,5.7,5.7,9.0,7.55,12.5,47.5,0.3,0.3,5.3,3.8,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,3.0,25.3,3.34,1.416666666666667,28.75,96.17,65.5,7.1,34.3,244.7,22.41666666666667,1.583333333333333,0.8333333333333334,5.41,340.8,48.39,1.83,5.0
25,Jackson Stratton,QB,Iowa,0,-6.5,3,6,28,4.7,0,0,77.2,UCLA,60.0,2.9,0.0,6.3,6.83,10.4,73.0,0.3333333333333333,0.0,11.66666666666667,7.0,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,3.0,25.3,3.34,1.416666666666667,28.75,96.17,65.5,7.1,34.3,244.7,22.41666666666667,1.583333333333333,0.8333333333333334,5.41,340.8,48.39,1.83,5.0
26,Jackson Stratton,QB,Iowa,0,-4.5,10,14,76,5.4,0,0,73.0,Maryland,60.0,2.9,0.0,6.3,6.83,10.4,73.0,0.3333333333333333,0.0,11.66666666666667,7.0,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,3.666666666666667,30.4,3.84,1.583333333333333,35.58,136.75,62.5,7.5,32.0,241.3,20.0,1.833333333333333,0.75,5.59,378.1,40.12,1.17,2.75
27,Jackson Stratton,QB,Iowa,1,-3.5,8,15,115,7.7,1,0,23.5,Nebraska,60.0,2.9,0.0,6.3,6.83,10.4,73.0,0.3333333333333333,0.0,11.66666666666667,7.0,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,2.461538461538462,19.5,3.37,0.6153846153846154,30.0,101.23,63.9,7.4,29.2,216.7,18.61538461538462,1.769230769230769,0.8461538461538461,5.37,317.9,35.22,2.31,4.08
28,MJ Morris,QB,Maryland,0,5.5,7,8,122,15.3,2,0,99.3,Minnesota,59.0,8.2,8.2,5.7,3.69,9.7,50.0,0.7142857142857143,0.7142857142857143,8.714285714285714,5.142857142857143,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,1.923076923076923,16.9,3.5,1.076923076923077,31.31,109.62,59.0,6.1,28.7,176.1,16.92307692307692,0.8461538461538461,1.307692307692308,4.76,285.7,38.95,2.15,5.85
29,MJ Morris,QB,Maryland,1,4.5,12,23,103,4.5,2,2,43.7,Iowa,59.0,8.2,8.2,5.7,3.69,9.7,50.0,0.7142857142857143,0.7142857142857143,8.714285714285714,5.142857142857143,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,2.076923076923077,17.8,3.69,0.3076923076923077,31.23,115.31,61.9,6.3,32.3,203.1,20.0,1.538461538461539,1.230769230769231,5.01,318.4,36.42,2.23,4.54
30,MJ Morris,QB,Maryland,0,26.5,14,24,112,4.7,1,3,12.3,Penn State,59.0,8.2,8.2,5.7,3.69,9.7,50.0,0.7142857142857143,0.7142857142857143,8.714285714285714,5.142857142857143,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,1.75,16.5,3.05,0.625,33.38,101.88,60.0,6.5,29.7,192.9,17.8125,1.125,1.25,4.67,294.8,37.16,2.75,4.5
31,Davis Warren,QB,Michigan,1,-20.5,15,25,118,4.7,1,1,41.1,Fresno State,64.1,3.3,4.3,5.7,4.47,8.9,133.2,0.7777777777777778,1.0,23.22222222222222,14.88888888888889,2.461538461538462,22.0,4.2,1.384615384615385,37.38,157.15,61.7,5.4,0.9230769230769231,1.0,23.7,129.1,4.69,286.2,3.0,24.8,3.82,1.076923076923077,36.46,139.38,54.6,6.0,36.1,216.2,19.69230769230769,1.615384615384615,1.153846153846154,4.9,355.6,35.26,1.85,5.15
32,Davis Warren,QB,Michigan,1,6.5,22,33,204,6.2,1,2,57.9,Texas,64.1,3.3,4.3,5.7,4.47,8.9,133.2,0.7777777777777778,1.0,23.22222222222222,14.88888888888889,2.461538461538462,22.0,4.2,1.384615384615385,37.38,157.15,61.7,5.4,0.9230769230769231,1.0,23.7,129.1,4.69,286.2,1.6875,15.3,3.24,0.9375,33.88,109.63,59.7,5.7,30.6,173.8,18.25,0.5625,1.375,4.4,283.4,31.42,2.88,5.38
33,Davis Warren,QB,Michigan,1,-24.0,11,14,122,8.7,0,3,16.8,Arkansas State,64.1,3.3,4.3,5.7,4.47,8.9,133.2,0.7777777777777778,1.0,23.22222222222222,14.88888888888889,2.461538461538462,22.0,4.2,1.384615384615385,37.38,157.15,61.7,5.4,0.9230769230769231,1.0,23.7,129.1,4.69,286.2,4.230769230769231,32.2,5.7,2.461538461538462,37.15,211.69,63.0,8.4,29.9,250.1,18.84615384615385,1.769230769230769,1.076923076923077,6.88,461.8,47.53,1.46,3.77
34,Alex Orji,QB,Michigan,1,4.5,7,12,32,2.7,0,0,23.5,USC,53.2,6.4,4.3,3.2,2.55,6.0,13.6,0.2727272727272727,0.1818181818181818,4.272727272727272,2.272727272727273,2.461538461538462,22.0,4.2,1.384615384615385,37.38,157.15,61.7,5.4,0.9230769230769231,1.0,23.7,129.1,4.69,286.2,2.923076923076923,24.1,4.54,1.461538461538461,31.08,141.23,67.7,7.0,33.6,235.8,22.76923076923077,1.153846153846154,0.9230769230769231,5.83,377.1,33.53,1.62,4.31
35,Alex Orji,QB,Michigan,1,-10.5,10,18,86,4.8,1,1,64.8,Minnesota,53.2,6.4,4.3,3.2,2.55,6.0,13.6,0.2727272727272727,0.1818181818181818,4.272727272727272,2.272727272727273,2.461538461538462,22.0,4.2,1.384615384615385,37.38,157.15,61.7,5.4,0.9230769230769231,1.0,23.7,129.1,4.69,286.2,1.923076923076923,16.9,3.5,1.076923076923077,31.31,109.62,59.0,6.1,28.7,176.1,16.92307692307692,0.8461538461538461,1.307692307692308,4.76,285.7,38.95,2.15,5.85
36,Jack Tuttle,QB,Michigan,0,1.5,10,18,98,5.4,1,1,50.3,Washington,60.0,2.0,4.0,6.1,4.72,10.2,153.0,0.5,1.0,25.0,15.0,2.461538461538462,22.0,4.2,1.384615384615385,37.38,157.15,61.7,5.4,0.9230769230769231,1.0,23.7,129.1,4.69,286.2,2.923076923076923,23.8,4.56,1.538461538461539,35.46,161.85,55.7,5.7,29.0,166.5,16.15384615384615,1.230769230769231,0.6153846153846154,5.09,328.4,43.82,1.54,4.46
37,Alex Orji,QB,Michigan,0,1.5,3,7,15,2.1,0,0,24.5,Washington,53.2,6.4,4.3,3.2,2.55,6.0,13.6,0.2727272727272727,0.1818181818181818,4.272727272727272,2.272727272727273,2.461538461538462,22.0,4.2,1.384615384615385,37.38,157.15,61.7,5.4,0.9230769230769231,1.0,23.7,129.1,4.69,286.2,2.923076923076923,23.8,4.56,1.538461538461539,35.46,161.85,55.7,5.7,29.0,166.5,16.15384615384615,1.230769230769231,0.6153846153846154,5.09,328.4,43.82,1.54,4.46
38,Jack Tuttle,QB,Michigan,0,-5.5,20,32,208,6.5,0,1,21.2,Illinois,60.0,2.0,4.0,6.1,4.72,10.2,153.0,0.5,1.0,25.0,15.0,2.461538461538462,22.0,4.2,1.384615384615385,37.38,157.15,61.7,5.4,0.9230769230769231,1.0,23.7,129.1,4.69,286.2,2.538461538461538,21.7,4.37,0.9230769230769231,33.92,148.38,59.0,6.6,34.2,224.8,20.15384615384615,1.461538461538461,0.9230769230769231,5.48,373.2,44.94,2.39,4.0
39,Davis Warren,QB,Michigan,1,14.5,13,23,165,7.2,2,0,84.5,Oregon,64.1,3.3,4.3,5.7,4.47,8.9,133.2,0.7777777777777778,1.0,23.22222222222222,14.88888888888889,2.461538461538462,22.0,4.2,1.384615384615385,37.38,157.15,61.7,5.4,0.9230769230769231,1.0,23.7,129.1,4.69,286.2,2.285714285714286,19.4,4.14,1.142857142857143,31.43,130.0,55.7,6.2,30.0,185.9,16.71428571428572,1.071428571428571,0.8571428571428571,5.14,315.9,33.7,2.86,5.36
40,Davis Warren,QB,Michigan,0,14.5,16,32,137,4.3,0,0,23.4,Indiana,64.1,3.3,4.3,5.7,4.47,8.9,133.2,0.7777777777777778,1.0,23.22222222222222,14.88888888888889,2.461538461538462,22.0,4.2,1.384615384615385,37.38,157.15,61.7,5.4,0.9230769230769231,1.0,23.7,129.1,4.69,286.2,1.846153846153846,15.6,2.74,0.9230769230769231,29.31,80.23,62.5,5.8,30.5,176.1,19.07692307692308,0.8461538461538461,1.153846153846154,4.28,256.3,32.74,2.69,4.46
41,Davis Warren,QB,Michigan,1,-10.5,26,35,195,5.6,1,1,72.9,Northwestern,64.1,3.3,4.3,5.7,4.47,8.9,133.2,0.7777777777777778,1.0,23.22222222222222,14.88888888888889,2.461538461538462,22.0,4.2,1.384615384615385,37.38,157.15,61.7,5.4,0.9230769230769231,1.0,23.7,129.1,4.69,286.2,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
42,Max Brosmer,QB,Minnesota,1,-17.5,16,26,191,7.3,1,1,39.9,Nevada,66.5,4.5,1.5,7.0,7.24,10.6,217.5,1.384615384615385,0.4615384615384616,31.0,20.61538461538462,3.076923076923077,26.2,3.72,1.384615384615385,31.08,115.62,66.3,7.0,1.538461538461539,0.4615384615384616,31.7,222.2,5.38,337.8,3.538461538461538,28.8,5.05,2.384615384615385,38.15,192.85,60.5,7.4,26.7,198.6,16.15384615384615,1.0,0.8461538461538461,6.04,391.5,52.73,1.08,4.38
43,Max Brosmer,QB,Minnesota,1,2.5,22,37,209,5.6,2,2,47.7,Iowa,66.5,4.5,1.5,7.0,7.24,10.6,217.5,1.384615384615385,0.4615384615384616,31.0,20.61538461538462,3.076923076923077,26.2,3.72,1.384615384615385,31.08,115.62,66.3,7.0,1.538461538461539,0.4615384615384616,31.7,222.2,5.38,337.8,2.076923076923077,17.8,3.69,0.3076923076923077,31.23,115.31,61.9,6.3,32.3,203.1,20.0,1.538461538461539,1.230769230769231,5.01,318.4,36.42,2.23,4.54
44,Max Brosmer,QB,Minnesota,0,10.5,27,40,258,6.5,1,1,68.4,Michigan,66.5,4.5,1.5,7.0,7.24,10.6,217.5,1.384615384615385,0.4615384615384616,31.0,20.61538461538462,3.076923076923077,26.2,3.72,1.384615384615385,31.08,115.62,66.3,7.0,1.538461538461539,0.4615384615384616,31.7,222.2,5.38,337.8,2.230769230769231,19.9,3.06,0.7692307692307693,29.62,90.69,60.1,6.4,33.5,216.3,20.15384615384615,1.461538461538461,0.9230769230769231,4.86,307.0,41.4,2.77,5.0
45,Max Brosmer,QB,Minnesota,1,9.5,15,19,169,8.9,0,0,88.9,USC,66.5,4.5,1.5,7.0,7.24,10.6,217.5,1.384615384615385,0.4615384615384616,31.0,20.61538461538462,3.076923076923077,26.2,3.72,1.384615384615385,31.08,115.62,66.3,7.0,1.538461538461539,0.4615384615384616,31.7,222.2,5.38,337.8,2.923076923076923,24.1,4.54,1.461538461538461,31.08,141.23,67.7,7.0,33.6,235.8,22.76923076923077,1.153846153846154,0.9230769230769231,5.83,377.1,33.53,1.62,4.31
46,Max Brosmer,QB,Minnesota,0,-3.5,26,37,193,5.2,2,0,71.5,UCLA,66.5,4.5,1.5,7.0,7.24,10.6,217.5,1.384615384615385,0.4615384615384616,31.0,20.61538461538462,3.076923076923077,26.2,3.72,1.384615384615385,31.08,115.62,66.3,7.0,1.538461538461539,0.4615384615384616,31.7,222.2,5.38,337.8,3.0,25.3,3.34,1.416666666666667,28.75,96.17,65.5,7.1,34.3,244.7,22.41666666666667,1.583333333333333,0.8333333333333334,5.41,340.8,48.39,1.83,5.0
47,Max Brosmer,QB,Minnesota,1,-5.5,26,33,320,9.7,4,0,97.2,Maryland,66.5,4.5,1.5,7.0,7.24,10.6,217.5,1.384615384615385,0.4615384615384616,31.0,20.61538461538462,3.076923076923077,26.2,3.72,1.384615384615385,31.08,115.62,66.3,7.0,1.538461538461539,0.4615384615384616,31.7,222.2,5.38,337.8,3.666666666666667,30.4,3.84,1.583333333333333,35.58,136.75,62.5,7.5,32.0,241.3,20.0,1.833333333333333,0.75,5.59,378.1,40.12,1.17,2.75
48,Max Brosmer,QB,Minnesota,0,-2.5,22,37,213,5.8,1,0,55.8,Illinois,66.5,4.5,1.5,7.0,7.24,10.6,217.5,1.384615384615385,0.4615384615384616,31.0,20.61538461538462,3.076923076923077,26.2,3.72,1.384615384615385,31.08,115.62,66.3,7.0,1.538461538461539,0.4615384615384616,31.7,222.2,5.38,337.8,2.538461538461538,21.7,4.37,0.9230769230769231,33.92,148.38,59.0,6.6,34.2,224.8,20.15384615384615,1.461538461538461,0.9230769230769231,5.48,373.2,44.94,2.39,4.0
49,Max Brosmer,QB,Minnesota,0,-6.5,27,45,262,5.8,1,0,46.2,Rutgers,66.5,4.5,1.5,7.0,7.24,10.6,217.5,1.384615384615385,0.4615384615384616,31.0,20.61538461538462,3.076923076923077,26.2,3.72,1.384615384615385,31.08,115.62,66.3,7.0,1.538461538461539,0.4615384615384616,31.7,222.2,5.38,337.8,3.384615384615385,25.4,5.21,2.0,31.23,162.77,60.0,7.0,32.8,231.1,19.69230769230769,1.384615384615385,0.6153846153846154,6.15,393.8,43.1,1.69,4.54
50,Max Brosmer,QB,Minnesota,1,11.5,15,23,175,7.6,1,1,62.2,Penn State,66.5,4.5,1.5,7.0,7.24,10.6,217.5,1.384615384615385,0.4615384615384616,31.0,20.61538461538462,3.076923076923077,26.2,3.72,1.384615384615385,31.08,115.62,66.3,7.0,1.538461538461539,0.4615384615384616,31.7,222.2,5.38,337.8,1.75,16.5,3.05,0.625,33.38,101.88,60.0,6.5,29.7,192.9,17.8125,1.125,1.25,4.67,294.8,37.16,2.75,4.5
